zipcode,GEOID10,latitude,longitude
13607,13607,44.35142052,-75.9159364
13607,13607,44.35047012,-75.9175005
13607,13607,44.35260972,-75.9166698
13607,13607,44.35038747,-75.9183861
13607,13607,44.34954477,-75.918888
13607,13607,44.35241193,-75.9204311
13607,13607,44.33722116,-75.9227072
13607,13607,44.34776814,-75.9214674
13607,13607,44.34450328,-75.9225572
13607,13607,44.34298492,-75.9236373
13607,13607,44.34151277,-75.9254022
13607,13607,44.34087252,-75.9275443
13607,13607,44.33985122,-75.9275626
13607,13607,44.33851756,-75.9287486
13607,13607,44.33750871,-75.9293772
13607,13607,44.33608444,-75.9294969
13607,13607,44.33639315,-75.9308172
13607,13607,44.33712688,-75.9316824
13607,13607,44.33460327,-75.9335209
13607,13607,44.30455594,-75.9761104
13607,13607,44.30386979,-75.9774961
13607,13607,44.31458068,-75.9192731
13608,13608,44.2402916,-75.6252373
13612,13612,44.02059926,-75.7628334
13612,13612,43.98817796,-75.7716139
13613,13613,44.86384082,-74.7407846
13614,13614,44.53089084,-75.6911689
13615,13615,44.04018467,-75.9850827
13616,13616,44.0260718,-75.8586362
13617,13617,44.63434923,-75.2744946
13617,13617,44.57919906,-75.1492641
13618,13618,44.1791876,-76.2907406
13618,13618,44.15686109,-76.3120684
13618,13618,44.03940548,-76.3267258
13618,13618,44.12019252,-76.271186
13618,13618,44.04374093,-76.3616058
13619,13619,43.97905918,-75.6011921
13620,13620,43.91035751,-75.4501776
13621,13621,44.83976485,-75.0720178
13622,13622,44.01978877,-76.1773714
13622,13622,44.08035161,-76.1957323
13622,13622,44.09677486,-76.1128266
13623,13623,44.44978584,-75.7524616
49401,49401,42.97619538,-85.941459
43037,43037,40.27798929,-82.3257842
59501,59501,48.68876127,-109.79903
49402,49402,44.05528547,-85.9914722
49402,49402,43.93270561,-86.0346716
49403,49403,43.1349787,-85.851935
37042,37042,36.5863536,-87.3505459
37042,37042,36.56910024,-87.4169642
59520,59520,48.03650367,-109.945554
49404,49404,43.07478949,-85.848337
49404,49404,43.130159,-86.0230828
49404,49404,43.11936054,-86.0285026
49404,49404,43.06486703,-85.9569806
49405,49405,43.91429826,-86.1914723
59521,59521,48.30095651,-109.940967
49406,49406,42.63423494,-86.2155992
49406,49406,42.64194809,-86.2031144
37043,37043,36.49427133,-87.163139
37043,37043,36.49577151,-87.2325051
37046,37046,35.77986828,-86.7173494
49408,49408,42.57036735,-86.1144702
43040,43040,40.35711986,-83.4317623
43040,43040,40.25730878,-83.3568199
49410,49410,44.08573342,-86.0667293
49410,49410,44.02086934,-86.1427507
59522,59522,48.54173248,-111.003249
37047,37047,35.31731951,-86.8358106
43044,43044,40.05027397,-83.5641447
37048,37048,36.49133526,-86.5959066
33435,33435,26.52534811,-80.0609916
33436,33436,26.52432165,-80.1074834
33437,33437,26.53008443,-80.1262137
33437,33437,26.51113112,-80.1291667
33437,33437,26.51170326,-80.1490944
33438,33438,26.93180229,-80.5959062
33440,33440,26.54365099,-81.0364287
33441,33441,26.31116008,-80.0973327
33442,33442,26.30032922,-80.1247467
33442,33442,26.31040548,-80.1455482
33161,33161,25.89373067,-80.1825388
33162,33162,25.93983412,-80.1981839
33162,33162,25.92813036,-80.177787
33165,33165,25.7343181,-80.3588307
33166,33166,25.82863652,-80.3165857
33167,33167,25.88527164,-80.2369287
33168,33168,25.9117719,-80.2001928
33168,33168,25.89294947,-80.2093093
33169,33169,25.94302344,-80.214543
33170,33170,25.55766044,-80.4615018
33172,33172,25.78629225,-80.3605254
33173,33173,25.68914357,-80.3453217
33173,33173,25.70216695,-80.3571276
68347,68347,40.80390127,-96.42644
68348,68348,40.30611602,-96.1392417
68349,68349,40.82927807,-96.2974493
68350,68350,40.0446316,-97.0762531
68351,68351,40.65708932,-97.4286248
68352,68352,40.14585433,-97.2202904
68354,68354,40.63781997,-97.5783026
68355,68355,40.11508195,-95.5640517
68357,68357,40.31655767,-96.5511267
68358,68358,40.53147672,-96.608021
68359,68359,40.62957394,-97.2853128
68360,68360,40.94548387,-96.9551002
68361,68361,40.50994554,-97.600264
68362,68362,40.15665138,-97.4417171
68364,68364,40.8326667,-97.218787
68365,68365,40.60962426,-97.7288415
68366,68366,40.97384879,-96.4381583
68367,68367,41.03579619,-97.3972423
68368,68368,40.55866836,-96.8209483
68370,68370,40.13916462,-97.5505942
68371,68371,40.77227336,-97.7892175
68372,68372,40.6081142,-96.6035829
68375,68375,40.03551996,-97.4567551
68376,68376,40.17438524,-95.9450728
68377,68377,40.2142039,-97.0183256
68378,68378,40.38340692,-96.0253502
68379,68379,40.51988518,-95.8673656
68380,68380,40.24082286,-96.3932568
48065,48065,42.84554068,-83.0407204
40175,40175,37.82296187,-86.0857358
48066,48066,42.50732711,-82.9369985
40176,40176,37.92371285,-86.3440547
40177,40177,38.00810751,-85.9216853
40178,40178,37.65332823,-86.4038517
40202,40202,38.25711191,-85.7534727
48067,48067,42.49046155,-83.1379447
48069,48069,42.47134516,-83.1441241
48070,48070,42.4816211,-83.1684027
11795,11795,40.70787606,-73.2982603
11796,11796,40.73127771,-73.099701
11797,11797,40.8172556,-73.4700494
11798,11798,40.75227452,-73.3760663
11801,11801,40.76240339,-73.5239617
11803,11803,40.78180761,-73.4734542
7721,7721,40.435753,-74.2355278
21077,21077,39.15613664,-76.6976895
7722,7722,40.28487171,-74.169524
21078,21078,39.56556796,-76.141929
21082,21082,39.48136256,-76.4156459
21082,21082,39.47916516,-76.4784105
7723,7723,40.25029255,-74.000126
21084,21084,39.61636368,-76.4640971
21085,21085,39.44774147,-76.3546718
7724,7724,40.29842183,-74.074822
21087,21087,39.44768429,-76.4156597
21090,21090,39.2092438,-76.6680753
7726,7726,40.35436515,-74.3128661
7726,7726,40.28244953,-74.3424509
21093,21093,39.43979061,-76.6408562
7727,7727,40.19828874,-74.1600176
21102,21102,39.68682354,-76.8467063
21104,21104,39.34961101,-76.906542
21105,21105,39.71394582,-76.6512812
21108,21108,39.12303421,-76.6358398
21108,21108,39.08951653,-76.622069
21111,21111,39.57724366,-76.5817485
7728,7728,40.22591299,-74.1912736
7728,7728,40.22546312,-74.2854037
21113,21113,39.05358357,-76.7165702
10910,10910,41.27697796,-74.1353556
10911,10911,41.32726567,-73.9889478
10911,10911,41.31662971,-74.0034452
10913,10913,41.0688661,-73.9554676
10914,10914,41.41603985,-74.1995096
10915,10915,41.54006834,-74.3567397
10915,10915,41.54453539,-74.3596743
10916,10916,41.4421254,-74.2487154
10917,10917,41.32662017,-74.0840327
10917,10917,41.31989729,-74.0966041
10917,10917,41.32417885,-74.1188113
10918,10918,41.34770128,-74.2587063
10919,10919,41.52855961,-74.3831644
10920,10920,41.15286754,-73.9405651
10921,10921,41.3297528,-74.3639703
10922,10922,41.33362995,-73.9946799
10923,10923,41.20237523,-73.9998822
10924,10924,41.44044223,-74.3129195
10924,10924,41.37922096,-74.3467979
10925,10925,41.20971401,-74.3037943
10926,10926,41.30630613,-74.1610848
10926,10926,41.3015796,-74.1244106
10926,10926,41.29428243,-74.1738527
10927,10927,41.1925695,-73.9670858
10928,10928,41.35895816,-73.9816732
10928,10928,41.33681614,-74.045778
10930,10930,41.36480727,-74.11538
10931,10931,41.14740307,-74.1645563
46967,46967,40.69468233,-86.1951058
46968,46968,41.17534082,-86.5463606
46970,46970,40.76015596,-86.0630566
46974,46974,40.94818558,-85.9300863
46975,46975,41.07179855,-86.2509335
46978,46978,40.85663617,-86.5125042
46979,46979,40.42928498,-86.2800162
46982,46982,41.05842427,-85.8897341
46984,46984,40.66804406,-85.8307765
46985,46985,40.9528499,-86.5782656
46986,46986,40.49796042,-85.8192742
46987,46987,40.56869473,-85.7634198
46988,46988,40.8779171,-86.2339514
46989,46989,40.45014032,-85.4797881
46990,46990,40.89726552,-85.7280706
46991,46991,40.62868865,-85.5055697
46992,46992,40.78604434,-85.8290766
46994,46994,40.66814128,-86.2572435
46996,46996,40.90607777,-86.7861992
46996,46996,41.06351448,-86.6586979
46998,46998,40.56760506,-86.3496658
47001,47001,39.06664749,-84.9683581
47003,47003,39.55802239,-84.8439768
47006,47006,39.29199084,-85.2158385
47010,47010,39.50069423,-84.8414784
47011,47011,38.86945808,-85.0549872
47011,47011,38.89973461,-85.1575131
47012,47012,39.41774016,-84.9815968
47016,47016,39.37664186,-84.8871132
47017,47017,38.94172959,-85.1903735
47018,47018,38.98742576,-85.0828289
49303,49303,43.27726026,-85.8548354
59417,59417,48.60776663,-112.988896
59417,59417,48.74594235,-113.420643
59417,59417,48.84174976,-113.717553
59418,59418,46.79846374,-109.912382
49304,49304,43.91371415,-85.8700407
59419,59419,47.98632083,-112.408488
59420,59420,47.88103014,-111.033413
49305,49305,43.75073767,-85.1497125
49306,49306,43.07326078,-85.5677593
59421,59421,47.19428765,-111.736438
59422,59422,47.8170271,-112.47355
49307,49307,43.69891628,-85.4891278
59424,59424,47.34667725,-110.090776
49309,49309,43.75941013,-85.8809079
59425,59425,48.18264861,-111.893924
43001,43001,40.08862924,-82.6136767
49310,49310,43.51563938,-85.0565106
43002,43002,40.06330342,-83.1738974
49312,49312,43.68821752,-85.8055473
43003,43003,40.41033799,-82.9754139
49315,49315,42.80013365,-85.736268
43004,43004,40.01584604,-82.8001048
43005,43005,40.28623816,-82.2770751
59427,59427,48.77066091,-112.540376
43006,43006,40.45877077,-82.1457625
49316,49316,42.79679795,-85.5540281
59430,59430,47.43474217,-109.840573
49318,49318,43.1726251,-85.8516751
49318,49318,43.22643997,-85.8277969
59432,59432,48.16843386,-112.403892
43008,43008,39.93385772,-82.4813469
43009,43009,40.17250073,-83.6415287
43010,43010,39.99962657,-83.621903
59433,59433,47.89581931,-111.70629
59434,59434,48.48137033,-113.355373
50522,50522,43.18773201,-94.1882917
50523,50523,42.36799281,-94.2957417
50524,50524,42.60255811,-94.3558467
50525,50525,42.73648599,-93.7472446
50527,50527,42.96499706,-94.7854137
50528,50528,43.13392443,-94.5408241
50529,50529,42.72137789,-94.1992879
50530,50530,42.26799885,-94.0424073
50531,50531,43.45788738,-94.6112167
50532,50532,42.46165447,-94.0053392
50533,50533,42.65194182,-93.9118093
50535,50535,42.45249713,-95.1623245
50536,50536,43.11741111,-94.701547
50538,50538,42.27659203,-94.4296295
50539,50539,43.23698782,-94.4199696
50540,50540,42.59654688,-94.8421329
50541,50541,42.7154894,-94.4491348
50542,50542,42.7776369,-93.9448997
50543,50543,42.27470342,-94.3046445
50544,50544,42.25073361,-94.1705511
50545,50545,42.79950231,-94.0811786
50546,50546,42.83787375,-94.7027755
50548,50548,42.71506547,-94.2254202
50551,50551,42.47957116,-94.7511173
50554,50554,42.84554276,-94.8429247
50556,50556,43.45247525,-94.1960446
50557,50557,42.35617743,-94.0404814
50558,50558,42.86111251,-94.1651934
98559,98559,46.95882225,-123.327364
98560,98560,47.30750573,-123.418917
98562,98562,47.238661,-124.203897
83650,83650,42.84803198,-116.637127
98563,98563,47.20859202,-123.603073
98564,98564,46.45634151,-122.432917
98565,98565,46.57837426,-122.901018
98565,98565,46.57722452,-122.9159
98568,98568,46.85486731,-123.313887
83651,83651,43.58808653,-116.620104
98569,98569,46.99338569,-124.135614
98570,98570,46.63829846,-122.636473
98571,98571,47.19592787,-124.176106
98572,98572,46.55103116,-123.324354
83654,83654,45.09731052,-116.356622
98575,98575,47.41776527,-123.795529
98576,98576,46.8374555,-122.635406
83655,83655,43.95155101,-116.790794
83656,83656,43.72648094,-116.798727
83657,83657,44.22452949,-116.301803
98577,98577,46.64409591,-123.61398
98579,98579,46.79801971,-123.119369
83660,83660,43.79911465,-116.931339
98580,98580,46.99628556,-122.51612
98581,98581,46.35785174,-123.067321
48125,48125,42.27792183,-83.2653457
35126,35126,33.73145738,-86.6541771
35127,35127,33.49167185,-86.976367
48126,48126,42.30121259,-83.1664424
48126,48126,42.33000185,-83.1864182
35128,35128,33.54888621,-86.3427861
48127,48127,42.33662816,-83.2829049
35130,35130,33.63370249,-87.1340469
48128,48128,42.32089081,-83.2352435
48128,48128,42.32020751,-83.2705185
35131,35131,33.73377033,-86.1860894
48130,48130,42.35419346,-83.9032722
35133,35133,33.81870458,-86.5995649
35135,35135,33.61659774,-86.1995847
48131,48131,41.96575313,-83.6724042
35136,35136,32.87837967,-86.2956935
90402,90402,34.03472598,-118.504504
90403,90403,34.02991324,-118.491535
90404,90404,34.02660674,-118.473639
90405,90405,34.01107489,-118.469393
90501,90501,33.83344186,-118.314253
90502,90502,33.83501973,-118.292896
90503,90503,33.84076797,-118.353643
90504,90504,33.86681358,-118.331172
90505,90505,33.80888392,-118.347981
90506,90506,33.8848887,-118.330371
90601,90601,34.00830267,-118.031368
90602,90602,33.97195757,-118.022177
90603,90603,33.94539028,-117.99249
90604,90604,33.93014841,-118.01227
90605,90605,33.94974696,-118.023391
90606,90606,33.97766357,-118.065759
90620,90620,33.84615042,-118.011705
90621,90621,33.87424165,-117.993462
90623,90623,33.85039051,-118.040728
90630,90630,33.81811296,-118.038169
90631,90631,33.94245852,-117.951343
90638,90638,33.90241874,-118.009209
90640,90640,34.01505417,-118.110754
90650,90650,33.90680733,-118.082615
90660,90660,33.98880872,-118.09062
90670,90670,33.93301228,-118.06265
90680,90680,33.77679999,-117.99477
90680,90680,33.80227052,-117.994917
13624,13624,44.27001836,-76.0137778
13624,13624,44.27354867,-76.0163858
13624,13624,44.28473069,-76.0381839
13624,13624,44.2830137,-76.0385035
13624,13624,44.28201046,-76.0399664
13624,13624,44.2810312,-76.0397112
13624,13624,44.28099001,-76.0429135
13624,13624,44.28742052,-76.0465374
13624,13624,44.2828492,-76.0433401
13624,13624,44.27412203,-76.0469319
13624,13624,44.28152553,-76.0480847
13624,13624,44.27655774,-76.047854
13624,13624,44.27515741,-76.0504273
13624,13624,44.30445015,-76.05751
13624,13624,44.28929371,-76.0503413
13624,13624,44.27740798,-76.0576658
13624,13624,44.25863763,-76.0612196
13624,13624,44.25876877,-76.0648762
13624,13624,44.2558221,-76.0578622
13624,13624,44.27116642,-76.0703102
13624,13624,44.28291931,-76.0671974
13624,13624,44.27157487,-76.0782938
13624,13624,44.26136895,-76.0773182
13624,13624,44.24542971,-76.0785523
13624,13624,44.25025867,-76.0949401
13624,13624,44.25957974,-76.107812
13624,13624,44.29693709,-76.1110693
13624,13624,44.29232584,-76.1273894
13624,13624,44.29146889,-76.129006
13624,13624,44.29494151,-76.1308633
13624,13624,44.29270182,-76.1346107
13624,13624,44.29108297,-76.1394152
13624,13624,44.24606892,-76.1449729
13624,13624,44.28427567,-76.1513735
13624,13624,44.28057814,-76.1533561
13624,13624,44.25021888,-76.1534845
13624,13624,44.24723368,-76.1530233
13624,13624,44.2768261,-76.1158863
13624,13624,44.20029623,-76.0913098
13625,13625,44.53797154,-74.9260058
13626,13626,43.84004472,-75.631892
13626,13626,43.84130718,-75.7205667
13628,13628,44.03864489,-75.6845605
13628,13628,44.03098727,-75.6823381
13630,13630,44.49743076,-75.3152742
13633,13633,44.48691551,-75.483916
13634,13634,44.00936053,-76.0779573
13635,13635,44.30390867,-75.2504182
13636,13636,43.7434427,-76.1165493
13637,13637,44.09631395,-75.8299818
13638,13638,44.02030901,-75.7488648
13639,13639,44.25412259,-75.1379442
13640,13640,44.36510282,-75.9154889
13640,13640,44.36257665,-75.9160962
13640,13640,44.35231049,-75.9237403
13640,13640,44.35139723,-75.9260233
13640,13640,44.34649803,-75.928152
13640,13640,44.33227367,-75.9285097
13640,13640,44.3440332,-75.9296844
13640,13640,44.32837918,-75.9311197
13640,13640,44.32775251,-75.9327686
13640,13640,44.32739363,-75.9347802
13640,13640,44.3250411,-75.9363643
13640,13640,44.31389758,-75.9543467
13640,13640,44.34167443,-75.9708719
13640,13640,44.33766947,-75.9732028
13640,13640,44.32351658,-75.9989213
13640,13640,44.32264419,-75.9992084
13640,13640,44.3251945,-76.0036865
13640,13640,44.3239707,-76.0047332
13640,13640,44.32336835,-76.0055731
13640,13640,44.33880141,-76.0146714
13640,13640,44.33681751,-76.0189787
13640,13640,44.319365,-76.0446228
13640,13640,44.31811504,-76.0472921
13640,13640,44.32220945,-75.9912651
13640,13640,44.31439324,-76.0614783
13641,13641,44.27515745,-76.004913
13642,13642,44.33609689,-75.4570784
13643,13643,44.03181196,-75.7170944
13646,13646,44.44500434,-75.7751401
13646,13646,44.49677415,-75.7785084
13646,13646,44.44169294,-75.7773846
13646,13646,44.44939911,-75.7784684
13646,13646,44.44586505,-75.7814184
13646,13646,44.46257194,-75.7822062
13646,13646,44.43875475,-75.7814349
13646,13646,44.43987122,-75.7829174
13646,13646,44.44409479,-75.7831961
13646,13646,44.45823723,-75.7841421
13646,13646,44.44244888,-75.7845777
13646,13646,44.45779946,-75.7867799
13646,13646,44.43748982,-75.7875452
13646,13646,44.43848321,-75.7894073
13646,13646,44.43599684,-75.7912361
13646,13646,44.44860271,-75.7913772
13646,13646,44.44631407,-75.7946082
13646,13646,44.44582125,-75.7957574
13646,13646,44.42500155,-75.7975472
13646,13646,44.41585802,-75.797085
13646,13646,44.47084454,-75.7986026
13646,13646,44.4694279,-75.8000362
13646,13646,44.47769171,-75.7991875
13646,13646,44.46537108,-75.8032604
13646,13646,44.4199865,-75.807197
13646,13646,44.42228578,-75.8086415
13646,13646,44.42527579,-75.7948802
13646,13646,44.4248259,-75.8119202
13646,13646,44.41962979,-75.8110403
13646,13646,44.45218297,-75.8122916
13646,13646,44.41709471,-75.8164812
13646,13646,44.43942821,-75.6776285
13646,13646,44.4075952,-75.8203693
13646,13646,44.41369694,-75.8272882
13646,13646,44.40734531,-75.8347328
13646,13646,44.40006571,-75.8391734
13646,13646,44.40707169,-75.838003
52348,52348,41.99013663,-92.3814815
52349,52349,42.17243776,-92.005575
52351,52351,41.87793091,-91.8317257
52352,52352,42.2878779,-91.7757198
52353,52353,41.29844834,-91.7132654
52354,52354,41.91599095,-91.9877608
52355,52355,41.45998327,-92.1829156
52356,52356,41.47374323,-91.8451612
52358,52358,41.69607369,-91.3191965
52359,52359,41.35850824,-91.8074812
52361,52361,41.64758185,-92.0139414
52362,52362,42.06568997,-90.9968553
95367,95367,37.72833751,-120.940773
95368,95368,37.71611967,-121.08995
95369,95369,37.533445,-120.431749
95370,95370,37.98462158,-120.348831
95372,95372,37.99168485,-120.260875
95374,95374,37.31615299,-120.852841
95375,95375,38.18670416,-120.026006
95376,95376,37.73720161,-121.433371
95377,95377,37.65667635,-121.495474
95379,95379,37.94691977,-120.19398
95380,95380,37.47198472,-120.868654
95382,95382,37.52840984,-120.85305
95383,95383,38.10786025,-120.232801
89501,89501,39.52970287,-119.819012
89501,89501,39.52570672,-119.812987
89502,89502,39.49206048,-119.745105
89503,89503,39.54079743,-119.839872
89506,89506,39.70140127,-119.82279
89508,89508,39.7929881,-119.91948
89509,89509,39.49660735,-119.827286
89510,89510,40.05587021,-119.663091
89511,89511,39.39512105,-119.895557
89512,89512,39.55289572,-119.800725
89519,89519,39.48136713,-119.859073
80002,80002,39.79501222,-105.105761
80003,80003,39.82645574,-105.063281
80004,80004,39.81470226,-105.12349
80005,80005,39.85091033,-105.130312
80007,80007,39.86602206,-105.199394
80010,80010,39.76283667,-104.850839
80010,80010,39.73659555,-104.863507
80011,80011,39.72479807,-104.815661
80011,80011,39.73892301,-104.783121
80012,80012,39.69973493,-104.837629
80013,80013,39.66139627,-104.76566
80014,80014,39.66355884,-104.838066
80015,80015,39.62600887,-104.780014
80016,80016,39.55755603,-104.712857
80016,80016,39.60013953,-104.70723
80017,80017,39.697623,-104.785895
80018,80018,39.69285389,-104.695513
12176,12176,42.38015162,-73.9670126
55409,55409,44.93032593,-93.2814769
55410,55410,44.91182419,-93.3196435
55411,55411,44.99927874,-93.2983806
55412,55412,45.0270224,-93.2998134
55413,55413,45.00520983,-93.2395483
55413,55413,44.99891027,-93.241774
55414,55414,44.97935978,-93.2264776
55415,55415,44.97479951,-93.2576471
55416,55416,44.94927769,-93.3388299
55417,55417,44.90409054,-93.2309066
55418,55418,45.00692925,-93.2623168
55418,55418,45.02120805,-93.2428134
68381,68381,40.08011148,-96.4804271
68382,68382,40.5972993,-96.0240598
68401,68401,40.73787185,-97.591652
68402,68402,40.90779496,-96.8571648
68403,68403,40.92071875,-96.168004
68404,68404,40.61633052,-96.7508041
68405,68405,40.76577567,-97.0726632
68406,68406,40.49988896,-97.3854205
68407,68407,40.91923386,-96.2665182
68409,68409,40.90812259,-95.9515377
68410,68410,40.63753122,-95.8847733
68413,68413,40.83778264,-96.0122677
68414,68414,40.30463804,-95.6704025
68415,68415,40.0637677,-96.8204978
68416,68416,40.41034898,-97.4568107
68417,68417,40.73641781,-96.0886097
68418,68418,40.69489891,-96.3885609
68419,68419,40.59980618,-96.511171
68420,68420,40.09416293,-96.202008
68421,68421,40.49007871,-95.7412151
68422,68422,40.39023726,-96.6960308
68423,68423,40.80264744,-96.9521618
68424,68424,40.29706483,-97.0168222
68428,68428,41.00908355,-96.7218978
68428,68428,40.96643696,-96.8005337
68430,68430,40.66861446,-96.6633473
68431,68431,40.06955793,-95.4334706
47140,47140,38.38353746,-86.3672349
47141,47141,38.554538,-85.6094213
40203,40203,38.24748424,-85.7650074
48071,48071,42.50726538,-83.1033719
40204,40204,38.23914951,-85.7209034
48072,48072,42.49790221,-83.1858594
40205,40205,38.2234678,-85.6826249
48073,48073,42.51921005,-83.1643683
48074,48074,42.94827255,-82.5620428
40206,40206,38.26038539,-85.7048652
48075,48075,42.46206449,-83.2303969
40207,40207,38.26530373,-85.6572243
48076,48076,42.49750982,-83.2308633
40208,40208,38.21855856,-85.7655504
40209,40209,38.15700851,-85.7374492
40209,40209,38.19146548,-85.7586233
40209,40209,38.19301869,-85.7487909
48079,48079,42.85774196,-82.5473617
40210,40210,38.23153078,-85.7862055
11804,11804,40.75866376,-73.4570072
11901,11901,40.9506427,-72.5683233
11901,11901,40.97162113,-72.7122624
11901,11901,40.92635732,-72.6468379
11930,11930,40.98948087,-72.0959002
11931,11931,40.93886175,-72.5971233
11931,11931,40.93354325,-72.6195756
11932,11932,40.93387714,-72.3077049
11933,11933,40.92758539,-72.7540745
11934,11934,40.80006993,-72.793609
11935,11935,41.01981278,-72.4908431
11937,11937,41.08398617,-72.1040202
11937,11937,40.99659776,-72.20153
21114,21114,39.00962683,-76.6842283
7730,7730,40.42481113,-74.175691
7731,7731,40.21637301,-74.2588867
7731,7731,40.14959981,-74.1999422
21117,21117,39.42711774,-76.7771312
7732,7732,40.43045203,-73.9900355
21120,21120,39.64492065,-76.6789563
7733,7733,40.37667156,-74.1725706
7734,7734,40.44448496,-74.1370546
21122,21122,39.12058898,-76.4950236
21128,21128,39.4077159,-76.4462651
21130,21130,39.47732081,-76.1941805
7735,7735,40.44120049,-74.1994574
21131,21131,39.50468143,-76.573777
7737,7737,40.41007308,-74.064753
21132,21132,39.69603678,-76.4292293
7738,7738,40.33773445,-74.1274832
7739,7739,40.33568895,-74.0345743
21133,21133,39.3747941,-76.8124764
7740,7740,40.29568213,-73.9901554
21136,21136,39.48904115,-76.8084816
21140,21140,38.95024135,-76.584863
7746,7746,40.31808809,-74.2498158
21144,21144,39.12091896,-76.6773233
7747,7747,40.41321774,-74.2517697
21146,21146,39.07757222,-76.5566751
10932,10932,41.48212132,-74.4644398
10933,10933,41.36524385,-74.514172
10940,10940,41.45119019,-74.470146
10941,10941,41.48568831,-74.340175
10941,10941,41.52567929,-74.4060703
10950,10950,41.30335918,-74.1463189
10950,10950,41.31841895,-74.1988535
10952,10952,41.11371841,-74.0794285
10953,10953,41.41274483,-74.0631516
10953,10953,41.41979323,-74.0713698
10953,10953,41.39792783,-74.0843021
10954,10954,41.09989836,-74.0127924
10956,10956,41.15692771,-73.9944116
10958,10958,41.42700642,-74.3767111
10958,10958,41.37316484,-74.4306627
10960,10960,41.0919063,-73.9258116
10962,10962,41.06902879,-73.9828595
10962,10962,41.04616833,-73.9554887
10963,10963,41.46330652,-74.5443033
10964,10964,41.01634779,-73.9143234
10965,10965,41.06177274,-74.0127993
10968,10968,41.03940822,-73.9176939
10969,10969,41.2926496,-74.4886581
10970,10970,41.15783182,-74.0391942
10970,10970,41.18825859,-74.078233
10973,10973,41.38493469,-74.4761099
10974,10974,41.168089,-74.1781149
10975,10975,41.25790437,-74.1740951
10976,10976,41.02858632,-73.9261875
10977,10977,41.0986955,-74.0636597
10977,10977,41.11768312,-74.0481204
10979,10979,41.18248856,-74.3155093
10980,10980,41.23606547,-74.0464823
47020,47020,38.8165881,-84.9329941
47022,47022,39.20491364,-84.9517365
47023,47023,39.07934766,-85.3814885
47024,47024,39.47629581,-85.2003484
47025,47025,39.15645915,-84.8743072
47030,47030,39.42569358,-85.129896
47031,47031,39.11943173,-85.1585383
47032,47032,39.08079443,-85.0497765
47034,47034,39.20398175,-85.3274704
47035,47035,39.30922419,-84.9055423
47036,47036,39.34463472,-85.222713
47036,47036,39.39284589,-85.2474378
47037,47037,39.16444908,-85.3184899
47038,47038,38.84836101,-84.8474808
47040,47040,38.93087514,-84.923874
47040,47040,38.91882556,-85.1195507
47041,47041,39.23279261,-85.0833674
47042,47042,39.01111255,-85.2592891
47043,47043,38.79431177,-85.0991517
47060,47060,39.30083775,-84.8810278
47102,47102,38.75867077,-85.7908907
47104,47104,38.53981409,-85.4210238
47106,47106,38.46241277,-85.9023306
47108,47108,38.64151191,-86.2587236
47110,47110,38.09885068,-86.1850464
50559,50559,43.20884411,-94.3292466
50560,50560,42.96060262,-94.1080391
50561,50561,42.42412198,-94.8498904
50562,50562,42.96154602,-94.6417775
50563,50563,42.52771704,-94.5273727
50565,50565,42.85772556,-94.9957231
50566,50566,42.43881251,-94.3296576
50567,50567,42.52307653,-95.096257
50568,50568,42.62219637,-94.9935034
50569,50569,42.40305569,-94.1387869
50570,50570,42.89455351,-94.3684677
50571,50571,42.63097109,-94.5786897
50573,50573,42.87675773,-94.6238244
50574,50574,42.71666396,-94.6986202
50575,50575,42.56036514,-94.7005141
50576,50576,42.80327571,-95.1752624
50577,50577,42.85882303,-93.9770872
50578,50578,43.29968744,-94.5458854
50579,50579,42.39404239,-94.6385244
50581,50581,42.84799045,-94.5430376
50582,50582,42.79501599,-94.3015931
50583,50583,42.43266985,-94.9865367
50585,50585,42.91314508,-95.1380754
50586,50586,42.40408283,-94.4316959
50588,50588,42.6577719,-95.1643734
50590,50590,43.40747323,-94.305447
98582,98582,46.52159721,-122.62358
98582,98582,46.49733439,-122.689582
98583,98583,47.00118024,-123.487474
83661,83661,44.07773775,-116.704304
83666,83666,43.96332696,-115.975881
83669,83669,43.71646959,-116.535402
83669,83669,43.71786327,-116.497563
83670,83670,44.01726404,-116.306899
83671,83671,45.35631567,-115.20868
98584,98584,47.45035364,-123.297527
98584,98584,47.22400409,-123.135139
98585,98585,46.55494162,-122.495793
98586,98586,46.5557386,-123.841923
98587,98587,47.30532471,-124.215974
98587,98587,47.47330284,-124.340095
98588,98588,47.44456965,-123.02318
98589,98589,46.83934231,-122.811401
98590,98590,46.70892198,-123.996957
83672,83672,44.3669324,-116.942361
98591,98591,46.44268333,-122.742852
98592,98592,47.33988695,-123.11343
98592,98592,47.34130094,-123.115043
98592,98592,47.32858583,-123.075987
98593,98593,46.40796209,-123.005519
98595,98595,46.88709133,-124.113536
83676,83676,43.65715544,-116.911583
83677,83677,45.08030164,-115.533016
98596,98596,46.49568522,-122.953221
98597,98597,46.85139986,-122.492253
98601,98601,45.90890654,-122.444298
98601,98601,45.95628608,-122.361418
98602,98602,45.86712776,-121.265584
98603,98603,46.0407995,-122.420156
83686,83686,43.49528225,-116.611393
98604,98604,45.80019602,-122.505212
98605,98605,45.71324387,-121.447983
98605,98605,45.78298279,-121.657712
98606,98606,45.72973067,-122.456368
98607,98607,45.64339863,-122.382074
